city_id,Datetime,Temp,Feels_like,Sunrise,Sunset,Weather,Snow,Rain,Wind,data_retrieved_at,City,country_2c,latitude,longitude,is_capital,Country,Elevation (in m),Population,Elevation
3,2024-02-18 06:00:00,4.18,2.89,2024-02-15 06:21:51,2024-02-15 16:34:07,scattered clouds,0,0.0,1.59,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 09:00:00,7.75,6.46,2024-02-15 06:21:51,2024-02-15 16:34:07,broken clouds,0,0.0,2.12,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 12:00:00,11.26,10.14,2024-02-15 06:21:51,2024-02-15 16:34:07,broken clouds,0,0.0,1.3,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 15:00:00,11.37,10.39,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,1.13,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 18:00:00,8.47,7.3,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,2.13,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-18 21:00:00,7.85,5.43,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,3.86,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 00:00:00,7.35,4.26,2024-02-15 06:21:51,2024-02-15 16:34:07,overcast clouds,0,0.0,5.03,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 03:00:00,6.21,2.37,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.82,6.17,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 06:00:00,6.42,2.83,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.06,5.66,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 09:00:00,6.92,3.95,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.41,4.54,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 12:00:00,8.64,5.86,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.36,5.06,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 15:00:00,8.72,6.87,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.38,3.17,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 18:00:00,6.94,4.97,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.23,2.8,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-19 21:00:00,6.24,4.02,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,1.34,2.96,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-20 00:00:00,5.65,3.39,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.38,2.86,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-20 03:00:00,5.47,3.73,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.24,2.19,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-20 06:00:00,5.52,4.23,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.27,1.76,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-20 09:00:00,6.54,5.64,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.3,1.55,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
3,2024-02-20 12:00:00,7.92,6.57,2024-02-15 06:21:51,2024-02-15 16:34:07,light rain,0,0.16,2.23,2024-02-15 13:58:17,Munich,DE,48.1372,11.5755,False,Germany,520.0,1512491,520
4,2024-02-15 15:00:00,15.0,14.57,2024-02-15 06:46:17,2024-02-15 16:46:41,scattered clouds,0,0.0,3.8,2024-02-15 13:58:17,Cologne,DE,50.9422,6.9578,False,Germany,37.0,1073096,37
4,2024-02-15 18:00:00,12.96,12.5,2024-02-15 06:46:17,2024-02-15 16:46:41,broken clouds,0,0.0,3.28,2024-02-15 13:58:17,Cologne,DE,50.9422,6.9578,False,Germany,37.0,1073096,37
